title,rev_id,prediction
"Caryville, Tennessee",1172081112,C
"Cedar Hill, Tennessee",1176148921,GA
"Celina, Tennessee",1165538769,GA
"Centertown, Tennessee",1166017546,GA
"Centerville, Tennessee",1178299532,C
"Chapel Hill, Tennessee",1172980606,C
"Charleston, Tennessee",1174462473,GA
"Charlotte, Tennessee",1166017673,C
"Chattanooga, Tennessee",1180583449,B
"Church Hill, Tennessee",1165539408,GA
"Clarksburg, Tennessee",1166018035,GA
"Clarksville, Tennessee",1176728015,C
"Cleveland, Tennessee",1179385118,B
"Clifton, Tennessee",1165644435,C
"Clinton, Tennessee",1168906786,GA
"Coalmont, Tennessee",1159236019,C
"Collegedale, Tennessee",1159236100,C
"Collierville, Tennessee",1166018427,C
"Collinwood, Tennessee",1175756522,C
"Columbia, Tennessee",1175114854,GA
"Cookeville, Tennessee",1180046471,B
"Coopertown, Tennessee",1178517190,C
"Copperhill, Tennessee",1165645150,C
"Cornersville, Tennessee",1170561799,C
"Cottage Grove, Tennessee",1166018917,GA
"Covington, Tennessee",1147799969,C
"Cowan, Tennessee",1165645418,GA
"Crab Orchard, Tennessee",1165645441,C
"Cross Plains, Tennessee",1165645689,GA
"Crossville, Tennessee",1174489638,GA
"Crump, Tennessee",1165645744,C
"Cumberland City, Tennessee",1166066227,GA
"Cumberland Gap, Tennessee",1177371165,GA
"Dandridge, Tennessee",1166066347,GA
"Dayton, Tennessee",1170872205,C
"Decatur, Tennessee",1166066536,C
"Decaturville, Tennessee",1166066538,C
"Decherd, Tennessee",1180100164,C
"Dickson, Tennessee",1177301966,C
"Dover, Tennessee",1165647116,C
"Dowelltown, Tennessee",1166067057,C
"Doyle, Tennessee",1166067059,GA
"Dresden, Tennessee",1166964520,C
"Ducktown, Tennessee",1165647281,C
"Dunlap, Tennessee",1165647380,C
"Dyer, Tennessee",1178433667,C
"Dyersburg, Tennessee",1172348749,GA
"Eagleville, Tennessee",1180013918,C
"East Ridge, Tennessee",1159238218,GA
"Eastview, Tennessee",1166067400,C
"Elizabethton, Tennessee",1178422739,B
"Elkton, Tennessee",1179197007,GA
"Englewood, Tennessee",1160509923,GA
"Enville, Tennessee",1169069027,Start
"Erin, Tennessee",1165650779,C
"Erwin, Tennessee",1179658229,C
"Estill Springs, Tennessee",1166067836,C
"Ethridge, Tennessee",1166067850,GA
"Etowah, Tennessee",1163206992,GA
"Fairview, Tennessee",1165746688,C
"Farragut, Tennessee",1169412496,GA
"Fayetteville, Tennessee",1159239095,C
"Finger, Tennessee",1169211804,C
"Forest Hills, Tennessee",1165747110,C
"Franklin, Tennessee",1180318496,GA
"Friendship, Tennessee",1165747442,Start
"Friendsville, Tennessee",1175542504,GA
"Gadsden, Tennessee",1166068927,GA
"Gainesboro, Tennessee",1166068932,C
"Gallatin, Tennessee",1178997783,C
"Gallaway, Tennessee",1177841640,C
"Garland, Tennessee",1166069045,Start
"Gates, Tennessee",1168472566,C
"Gatlinburg, Tennessee",1178605170,B
"Germantown, Tennessee",1170924125,C
"Gibson, Tennessee",1166069259,C
"Gilt Edge, Tennessee",1165748006,C
"Gleason, Tennessee",1166069454,C
"Goodlettsville, Tennessee",1176238980,GA
"Gordonsville, Tennessee",1166069589,C
"Grand Junction, Tennessee",1173417330,C
"Graysville, Tennessee",1166069780,GA
"Greenback, Tennessee",1169413152,GA
"Greenbrier, Tennessee",1165748675,C
"Greeneville, Tennessee",1175904539,GA
"Greenfield, Tennessee",1179552640,C
"Gruetli-Laager, Tennessee",1165748883,GA
"Guys, Tennessee",1166180255,C
"Halls, Tennessee",1166180305,GA
"Harriman, Tennessee",1173609402,GA
"Harrogate, Tennessee",1172470115,GA
"Hartsville, Tennessee",1178738661,GA
"Henderson, Tennessee",1165749733,GA
"Hendersonville, Tennessee",1174944974,C
"Henning, Tennessee",1166180884,C
"Henry, Tennessee",1166180896,GA
"Hickory Valley, Tennessee",1166180956,GA
"Hohenwald, Tennessee",1165750162,GA
"Hollow Rock, Tennessee",1166181261,Start
"Hornbeak, Tennessee",1166181400,C
"Hornsby, Tennessee",1166181408,GA
"Humboldt, Tennessee",1161927215,C
"Huntingdon, Tennessee",1169043220,C
"Huntland, Tennessee",1174547775,GA
"Huntsville, Tennessee",1166181570,GA
"Jacksboro, Tennessee",1166181796,C
"Jackson, Tennessee",1175693193,B
"Jamestown, Tennessee",1165751060,GA
"Jasper, Tennessee",1166181890,C
"Jefferson City, Tennessee",1172238238,GA
"Jellico, Tennessee",1165751146,C
"Johnson City, Tennessee",1176434522,C
"Jonesborough, Tennessee",1162014247,GA
"Kenton, Tennessee",1166182299,C
"Kimball, Tennessee",1166182412,C
"Kingsport, Tennessee",1175256034,C
"Kingston, Tennessee",1165752268,GA
"Kingston Springs, Tennessee",1176100109,Start
"Knoxville, Tennessee",1177390863,B
"Lafayette, Tennessee",1165752650,C
"LaFollette, Tennessee",1165752579,C
"La Grange, Tennessee",1166182672,C
"Lakeland, Tennessee",1174659460,C
"Lakesite, Tennessee",1149067778,C
"La Vergne, Tennessee",1165752546,C
"Lawrenceburg, Tennessee",1172073824,C
"Lebanon, Tennessee",1177220034,C
"Lenoir City, Tennessee",1169681591,B
"Lewisburg, Tennessee",1177096260,GA
"Lexington, Tennessee",1165890190,C
"Liberty, Tennessee",1166205924,GA
"Linden, Tennessee",1166206040,C
"Livingston, Tennessee",1166206195,C
"Lobelville, Tennessee",1165891135,C
"Lookout Mountain, Tennessee",1116283841,C
"Loretto, Tennessee",1165891364,GA
"Loudon, Tennessee",1169414627,C
"Louisville, Tennessee",1177447184,C
"Luttrell, Tennessee",1165891627,C
"Lynchburg, Tennessee",1179727173,GA
"Lynnville, Tennessee",1166206582,GA
"Madisonville, Tennessee",1175552947,C
"Manchester, Tennessee",1165891950,GA
"Martin, Tennessee",1174207051,C
"Maryville, Tennessee",1177935345,B
"Mason, Tennessee",1166207174,C
"Maury City, Tennessee",1166207209,GA
"Maynardville, Tennessee",1174891873,GA
"McEwen, Tennessee",1165892787,C
"McKenzie, Tennessee",1176210576,C
"McLemoresville, Tennessee",1177327548,GA
"McMinnville, Tennessee",1176973988,C
"Medina, Tennessee",1176780923,GA
"Medon, Tennessee",1170278529,C
"Memphis, Tennessee",1180180388,FA
"Michie, Tennessee",1166207639,C
"Middleton, Tennessee",1165893328,GA
"Milan, Tennessee",1165893442,B
"Milledgeville, Tennessee",1166207880,C
"Millersville, Tennessee",1165893533,C
"Millington, Tennessee",1165893543,C
"Minor Hill, Tennessee",1165893722,GA
"Mitchellville, Tennessee",1165893806,C
"Monteagle, Tennessee",1166208242,C
"Monterey, Tennessee",1166208278,GA
"Morrison, Tennessee",1166208593,Start
"Morristown, Tennessee",1180683944,GA
"Moscow, Tennessee",1165894436,GA
"Mosheim, Tennessee",1169543381,C
"Mount Carmel, Tennessee",1165894532,GA
"Mount Juliet, Tennessee",1172764271,C
"Mount Pleasant, Tennessee",1165894571,GA
"Mountain City, Tennessee",1169912355,GA
"Munford, Tennessee",1165894758,C
"Murfreesboro, Tennessee",1179147141,B
"Nashville, Tennessee",1180683725,B
"New Hope, Tennessee",1178478005,GA
"New Johnsonville, Tennessee",1149093966,C
"New Market, Tennessee",1166209253,C
"New Tazewell, Tennessee",1180345220,C
"Newbern, Tennessee",1166209384,C
"Newport, Tennessee",1176985759,FA
"Niota, Tennessee",1172449857,C
"Nolensville, Tennessee",1171057402,GA
"Normandy, Tennessee",1166209659,C
"Norris, Tennessee",1174169548,GA
"Oak Hill, Tennessee",1165896164,GA
"Oak Ridge, Tennessee",1179384740,B
"Oakdale, Tennessee",1166209984,GA
"Oakland, Tennessee",1178164159,C
"Obion, Tennessee",1166210091,C
"Oliver Springs, Tennessee",1180657104,C
"Oneida, Tennessee",1171791151,C
"Orlinda, Tennessee",1165896766,C
"Orme, Tennessee",1166423747,GA
"Palmer, Tennessee",1166210872,GA
"Paris, Tennessee",1165897183,C
"Parkers Crossroads, Tennessee",1165897249,C
"Parrottsville, Tennessee",1169540289,C
"Parsons, Tennessee",1166696069,C
"Pegram, Tennessee",1176100415,Start
"Petersburg, Tennessee",1166211234,C
"Philadelphia, Tennessee",1169415057,C
"Pigeon Forge, Tennessee",1176683011,GA
"Pikeville, Tennessee",1165897803,GA
"Piperton, Tennessee",1165897935,C
"Pittman Center, Tennessee",1175310884,GA
"Plainview, Tennessee",1173033219,GA
"Pleasant Hill, Tennessee",1166229075,GA
"Pleasant View, Tennessee",1178458750,C
"Portland, Tennessee",1167746245,GA
"Powells Crossroads, Tennessee",1166229339,GA
"Pulaski, Tennessee",1175864095,C
"Puryear, Tennessee",1159465705,GA
"Ramer, Tennessee",1180392574,Start
"Red Bank, Tennessee",1177404918,C
"Red Boiling Springs, Tennessee",1165899306,GA
"Ridgely, Tennessee",1166229901,C
"Ridgeside, Tennessee",1159466181,GA
"Ridgetop, Tennessee",1165899698,C
"Ripley, Tennessee",1168472545,C
"Rives, Tennessee",1166230046,C
"Rockford, Tennessee",1175676567,GA
"Rockwood, Tennessee",1171489265,GA
"Rocky Top, Tennessee",1173189221,GA
"Rogersville, Tennessee",1162014422,C
"Rossville, Tennessee",1172567880,GA
"Rutherford, Tennessee",1166230521,C
"Rutledge, Tennessee",1165900547,GA
"St. Joseph, Tennessee",903369504,Stub
"Saltillo, Tennessee",1166230614,GA
"Samburg, Tennessee",1159466808,GA
"Sardis, Tennessee",1166230733,GA
"Saulsbury, Tennessee",1166230753,C
"Savannah, Tennessee",1166070837,C
"Scotts Hill, Tennessee",1178924158,GA
"Selmer, Tennessee",1172306067,C
"Sevierville, Tennessee",1175858810,GA
"Sharon, Tennessee",1166231110,C
"Shelbyville, Tennessee",1171534846,C
"Signal Mountain, Tennessee",1155215174,C
"Silerton, Tennessee",1166231332,C
"Slayden, Tennessee",1166231434,GA
"Smithville, Tennessee",1165901998,C
"Smyrna, Tennessee",1166231478,C
"Sneedville, Tennessee",1171322509,GA
"Soddy-Daisy, Tennessee",1168224256,C
"Somerville, Tennessee",1177943662,C
"South Carthage, Tennessee",1166329639,C
"South Fulton, Tennessee",1165902215,GA
"South Pittsburg, Tennessee",1165902273,GA
"Sparta, Tennessee",1179888477,GA
"Spencer, Tennessee",1163940171,C
"Spring City, Tennessee",1168304752,GA
"Spring Hill, Tennessee",1179510337,GA
"Springfield, Tennessee",1176988365,C
"Stanton, Tennessee",1166330314,C
"Stantonville, Tennessee",1166330351,Start
"Sunbright, Tennessee",1165903445,GA
"Surgoinsville, Tennessee",1168494429,C
"Sweetwater, Tennessee",1175551429,GA
"Tazewell, Tennessee",1180572283,GA
"Tellico Plains, Tennessee",1178180026,GA
"Tennessee Ridge, Tennessee",1166331208,C
"Thompson's Station, Tennessee",1176285443,GA
"Three Way, Tennessee",1165904115,C
"Tiptonville, Tennessee",1166331428,GA
"Toone, Tennessee",1166331473,GA
"Townsend, Tennessee",1175678389,GA
"Tracy City, Tennessee",1166331537,GA
"Trenton, Tennessee",1176194028,GA
"Trezevant, Tennessee",1166331612,GA
"Trimble, Tennessee",1166331630,C
"Troy, Tennessee",1166331676,C
"Tullahoma, Tennessee",1177338193,C
"Tusculum, Tennessee",1169541405,C
"Unicoi, Tennessee",1166331850,GA
"Union City, Tennessee",1177982077,C
"Vanleer, Tennessee",1166332060,C
"Viola, Tennessee",1166332254,C
"Vonore, Tennessee",1175676969,GA
"Walden, Tennessee",1117001223,C
"Wartburg, Tennessee",1165906666,GA
"Wartrace, Tennessee",1171052995,GA
"Watauga, Tennessee",1165906743,GA
"Watertown, Tennessee",1179147146,C
"Waverly, Tennessee",1144884093,GA
"Waynesboro, Tennessee",1180672281,C
"Westmoreland, Tennessee",1173396105,C
"White Bluff, Tennessee",1166333458,GA
"White House, Tennessee",1176149079,C
"White Pine, Tennessee",1166333482,GA
"Whiteville, Tennessee",1169784281,GA
"Whitwell, Tennessee",1165907574,GA
"Williston, Tennessee",1165907788,C
"Winchester, Tennessee",1171350157,GA
"Winfield, Tennessee",1166334066,GA
"Woodbury, Tennessee",1166334257,GA
"Woodland Mills, Tennessee",1165908368,C
"Yorkville, Tennessee",1165908654,GA
County (United States),1178988667,GA
Grand Divisions of Tennessee,1175359799,C
Population,1179591354,C
2020 United States census,1179894823,B
2010 United States census,1179393707,FA
"Houston, Texas",1142388929,Stub
"San Antonio, Texas",1129029014,Stub
"Dallas, Texas",1157000456,Stub
"Austin, Texas",1180300678,FA
"Fort Worth, Texas",1179594293,B
"El Paso, Texas",1180647088,B
"Arlington, Texas",1179869484,B
"Corpus Christi, Texas",1180368809,C
"Plano, Texas",1178683823,B
"Lubbock, Texas",1179393716,B
"Laredo, Texas",1179559362,B
"Irving, Texas",1178399094,B
"Garland, Texas",1172111453,GA
"Frisco, Texas",1179927066,GA
"McKinney, Texas",1179185768,C
"Grand Prairie, Texas",1176654384,B
"Amarillo, Texas",1180185437,FA
"Brownsville, Texas",1177899822,B
"Killeen, Texas",1180427527,C
"Denton, Texas",1178307373,GA
"Mesquite, Texas",1178408918,GA
"Pasadena, Texas",1177704146,B
"McAllen, Texas",1179406825,B
"Waco, Texas",1180173486,B
"Midland, Texas",1178764846,GA
"Carrollton, Texas",1176042579,GA
"Lewisville, Texas",1180471780,FA
"Abilene, Texas",1178243864,B
"Pearland, Texas",1177353610,B
"Round Rock, Texas",1176556847,B
"College Station, Texas",1176558312,GA
"Richardson, Texas",1175143792,GA
"League City, Texas",1165889655,C
"Odessa, Texas",1179800769,C
"Beaumont, Texas",1178962512,B
"Allen, Texas",1178868375,GA
"Sugar Land, Texas",1176562900,B
"Tyler, Texas",1179424576,GA
"New Braunfels, Texas",1177308625,GA
"Edinburg, Texas",1177677165,B
"Wichita Falls, Texas",1180165447,C
"Conroe, Texas",1176561586,GA
"San Angelo, Texas",1178208241,GA
"Temple, Texas",1177226832,C
"Bryan, Texas",1177489566,C
"Mission, Texas",1173169770,C
"Georgetown, Texas",1178944715,C
"Baytown, Texas",1177478081,GA
"Longview, Texas",1175704067,GA
"Pharr, Texas",1165897716,C
"Flower Mound, Texas",1175143332,FA
"Cedar Park, Texas",1170883183,GA
"Mansfield, Texas",1175305607,C
"Missouri City, Texas",1170217444,C
"Leander, Texas",1178933226,GA
"Harlingen, Texas",1176570547,C
"North Richland Hills, Texas",1170149318,GA
"San Marcos, Texas",1170579722,B
"Pflugerville, Texas",1179445016,C
"Victoria, Texas",1180661630,C
"Rowlett, Texas",1174401663,GA
"Wylie, Texas",1165908547,GA
"Euless, Texas",1171269844,C
"Kyle, Texas",1180511281,GA
"DeSoto, Texas",1169356800,C
"Texas City, Texas",1168748650,GA
"Port Arthur, Texas",1178952489,B
"Little Elm, Texas",1173864504,C
"Burleson, Texas",1170209403,C
"Galveston, Texas",1179841442,B
"Rockwall, Texas",1172116697,C
"Grapevine, Texas",1178315714,GA
"Bedford, Texas",1170215067,C
"Cedar Hill, Texas",1175290483,B
"Huntsville, Texas",1175867622,B
"Haltom City, Texas",1171268717,C
"Waxahachie, Texas",1176211916,B
"The Colony, Texas",1177249311,C
"Sherman, Texas",1176556454,C
"Keller, Texas",1165701182,C
"Schertz, Texas",1165900978,C
"Weslaco, Texas",1169174678,B
"Coppell, Texas",1169265588,C
"Friendswood, Texas",1177362163,GA
"Rosenberg, Texas",1177242753,GA
"Lancaster, Texas",1165752943,GA
"Hurst, Texas",1165750685,GA
"Duncanville, Texas",1169335716,GA
"Midlothian, Texas",1177210395,C
"Copperas Cove, Texas",1178792263,B
"Socorro, Texas",1174812056,C
"Prosper, Texas",1179243074,GA
"Hutto, Texas",1165750711,C
"La Porte, Texas",1165752542,GA
"Farmers Branch, Texas",1167077023,B
"Weatherford, Texas",1170769395,C
"San Juan, Texas",1165900750,C
"Texarkana, Texas",1177471276,C
"Cibolo, Texas",1165539425,C
"Del Rio, Texas",1178297650,C
"Fulshear, Texas",1170082629,GA
"Celina, Texas",1177537285,GA
"Lufkin, Texas",1179771701,GA
"Harker Heights, Texas",1165767310,C
"Cleburne, Texas",1178715400,GA
"Deer Park, Texas",1177704116,GA
"Seguin, Texas",1170014200,B
"Forney, Texas",1174932452,C
"Nacogdoches, Texas",1172844790,C
"Southlake, Texas",1177813446,C
"Greenville, Texas",1176205231,C
"Sachse, Texas",1169081174,C
"Converse, Texas",1173840840,GA
"Eagle Pass, Texas",1177064444,GA
"Alvin, Texas",1177210075,C
"Lake Jackson, Texas",1171398882,C
"Balch Springs, Texas",1169472635,C
"Denison, Texas",1180493421,C
"Colleyville, Texas",1168798519,C
"Corsicana, Texas",1179216800,C
"Saginaw, Texas",1170102293,C
"Big Spring, Texas",1176834610,C
"Katy, Texas",1180685077,C
"University Park, Texas",1169070406,C
"Kingsville, Texas",1176341562,GA
"Kerrville, Texas",1167193211,C
"Paris, Texas",1176800162,GA
"San Benito, Texas",1165900713,GA
"Benbrook, Texas",1176783691,C
"Belton, Texas",1162427122,GA
"Marshall, Texas",1176712531,B
"Anna, Texas",1171567877,C
"Horizon City, Texas",1177696374,C
"Watauga, Texas",1172062931,C
"Princeton, Texas",1173281938,GA
"Ennis, Texas",1179681136,B
"Corinth, Texas",1178959969,C
"Fate, Texas",1177663473,GA
"Dickinson, Texas",1180431109,C
"Stephenville, Texas",1178586094,C
"Murphy, Texas",1165894792,C
"Boerne, Texas",1165536559,GA
"Portland, Texas",1169140445,C
"Alamo, Texas",1169637289,GA
"Terrell, Texas",1174865792,C
"Universal City, Texas",1165905256,GA
"Royse City, Texas",1179982926,C
"Alton, Texas",1171327900,GA
"Angleton, Texas",1175433824,C
"Plainview, Texas",1180667969,C
"Seagoville, Texas",1169078481,GA
"Crowley, Texas",1165645735,C
"Lakeway, Texas",1165752858,C
"Melissa, Texas",1167137873,C
"La Marque, Texas",1165752516,C
"Orange, Texas",1172126327,C
"Manor, Texas",1177370212,GA
"Palestine, Texas",1180694961,GA
"Brownwood, Texas",1179349492,C
"Brenham, Texas",1177610704,C
